split,bug_id,run_id,model,total_messages,function_calls,valid_function_calls,function_repetitions,function_and_args_repetitions,content_length,success,is_vulnerable
valid,1906,0,llama3_2,2,1,1,0,0,-1,False,False
valid,2629,0,llama3_2,6,5,5,1,0,-1,False,False
valid,139,0,llama3_2,1,0,0,0,0,-1,False,False
valid,2279,0,llama3_2,8,7,7,1,1,-1,False,False
valid,569,0,llama3_2,11,10,10,1,0,-1,True,True
valid,206,0,llama3_2,9,8,8,0,0,-1,True,True
valid,2516,0,llama3_2,8,7,7,0,0,-1,False,False
valid,656,0,llama3_2,5,4,4,0,0,-1,True,True
valid,2146,0,llama3_2,4,3,3,1,0,-1,True,True
valid,1290,0,llama3_2,3,2,2,0,0,-1,False,False
valid,1785,0,llama3_2,4,3,3,2,0,-1,True,True
valid,2453,0,llama3_2,9,8,8,1,0,-1,True,True
valid,343,0,llama3_2,4,3,3,0,0,-1,False,False
valid,2003,0,llama3_2,5,4,4,1,0,-1,True,True
valid,713,0,llama3_2,4,3,3,0,0,-1,False,False
valid,1506,0,llama3_2,8,7,7,1,0,-1,False,False
valid,1156,0,llama3_2,10,9,9,2,0,-1,False,False
valid,969,0,llama3_2,4,3,1,0,0,-1,False,False
valid,1855,0,llama3_2,11,10,9,2,0,-1,True,True
valid,590,0,llama3_2,7,6,6,0,0,-1,False,False
valid,2280,0,llama3_2,9,8,8,2,0,-1,False,False
valid,1910,0,llama3_2,10,9,8,1,0,-1,True,True
valid,19,0,llama3_2,8,7,7,1,0,-1,False,False
valid,1443,0,llama3_2,9,8,8,2,0,-1,True,True
valid,986,0,llama3_2,9,8,8,3,0,-1,True,True
valid,1013,0,llama3_2,3,2,2,0,0,-1,False,False
valid,1697,0,llama3_2,8,7,7,2,0,-1,True,True
valid,2111,0,llama3_2,6,5,5,1,0,-1,True,True
valid,601,0,llama3_2,9,8,8,0,0,-1,True,True
valid,2541,0,llama3_2,4,3,3,0,0,-1,False,False
valid,251,0,llama3_2,6,5,5,1,0,-1,True,True
valid,744,0,llama3_2,8,7,6,3,1,-1,False,False
valid,2054,0,llama3_2,9,8,8,1,0,-1,False,False
valid,314,0,llama3_2,9,8,8,0,0,-1,False,False
valid,2404,0,llama3_2,6,5,5,0,0,-1,False,False
valid,1382,0,llama3_2,5,4,4,1,0,-1,True,True
valid,1678,0,llama3_2,7,6,6,1,0,-1,False,False
valid,1228,0,llama3_2,7,6,5,0,0,-1,False,False
valid,1802,0,llama3_2,8,7,7,0,0,-1,False,False
valid,2687,0,llama3_2,7,6,6,1,0,-1,False,False
valid,197,0,llama3_2,1,0,0,0,0,-1,False,False
valid,1101,0,llama3_2,7,6,6,2,0,-1,False,False
valid,1551,0,llama3_2,14,13,10,2,0,-1,True,True
valid,894,0,llama3_2,7,6,6,0,0,-1,False,False
valid,1044,0,llama3_2,9,8,8,2,0,-1,False,False
valid,1414,0,llama3_2,9,8,8,1,0,-1,True,True
valid,2668,0,llama3_2,6,5,5,0,0,-1,False,False
valid,1947,0,llama3_2,9,8,8,0,0,-1,False,False
valid,482,0,llama3_2,7,6,6,1,0,-1,True,True
valid,178,0,llama3_2,2,1,1,0,0,-1,True,True
valid,2392,0,llama3_2,8,7,7,0,0,-1,True,True
valid,2238,0,llama3_2,5,4,4,1,0,-1,False,False
valid,528,0,llama3_2,9,8,8,1,0,-1,False,False
valid,1930,0,llama3_2,6,5,5,1,0,-1,False,False
valid,1199,0,llama3_2,8,7,7,0,0,-1,False,False
valid,39,0,llama3_2,10,9,8,1,0,-1,True,True
valid,1463,0,llama3_2,9,8,8,1,0,-1,False,False
valid,1033,0,llama3_2,4,3,3,2,0,-1,False,False
valid,1526,0,llama3_2,8,7,7,2,0,-1,True,True
valid,1176,0,llama3_2,10,9,9,1,0,-1,True,True
valid,949,0,llama3_2,7,6,6,0,0,-1,False,False
valid,1875,0,llama3_2,5,4,4,2,0,-1,True,True
valid,699,0,llama3_2,6,5,5,2,0,-1,False,False
valid,2473,0,llama3_2,4,3,3,0,0,-1,True,True
valid,2189,0,llama3_2,4,3,3,1,0,-1,False,False
valid,363,0,llama3_2,5,4,4,1,0,-1,True,True
valid,2023,0,llama3_2,7,6,6,1,0,-1,True,True
valid,733,0,llama3_2,8,7,7,0,0,-1,False,False
valid,226,0,llama3_2,11,10,10,2,1,-1,False,False
valid,2536,0,llama3_2,7,6,6,1,1,-1,False,False
valid,676,0,llama3_2,6,5,4,1,0,-1,False,False
valid,2166,0,llama3_2,1,0,0,0,0,-1,False,False
valid,1064,0,llama3_2,7,6,6,1,0,-1,True,True
valid,1434,0,llama3_2,1,0,0,0,0,-1,False,False
valid,2648,0,llama3_2,9,8,8,1,1,-1,False,False
valid,1967,0,llama3_2,9,8,8,1,0,-1,False,False
valid,158,0,llama3_2,5,4,4,0,0,-1,False,False
valid,2218,0,llama3_2,3,2,2,0,0,-1,True,True
valid,508,0,llama3_2,7,6,6,1,1,-1,False,False
valid,1822,0,llama3_2,7,6,4,4,0,-1,False,False
valid,1988,0,llama3_2,10,9,8,2,0,-1,True,True
valid,81,0,llama3_2,11,10,8,1,0,-1,False,False
valid,1121,0,llama3_2,7,6,6,1,0,-1,False,False
valid,1571,0,llama3_2,4,3,3,2,0,-1,True,True
valid,764,0,llama3_2,6,5,5,0,0,-1,True,True
valid,2074,0,llama3_2,2,1,1,0,0,-1,True,True
valid,334,0,llama3_2,15,14,6,8,5,-1,True,False
valid,2424,0,llama3_2,5,4,4,0,0,-1,False,False
valid,1658,0,llama3_2,7,6,6,0,0,-1,True,True
valid,1208,0,llama3_2,8,7,7,0,0,-1,False,False
valid,2131,0,llama3_2,6,5,5,1,0,-1,True,True
valid,621,0,llama3_2,8,7,6,2,1,-1,True,True
valid,2561,0,llama3_2,4,3,3,0,0,-1,True,True
valid,271,0,llama3_2,8,7,7,0,0,-1,False,False
valid,7,0,llama3_2,4,3,3,1,0,-1,False,False
valid,1971,0,llama3_2,11,10,10,3,1,-1,True,True
valid,1422,0,llama3_2,4,3,3,1,0,-1,False,False
valid,78,0,llama3_2,10,9,8,1,0,-1,True,True
valid,1588,0,llama3_2,7,6,6,1,0,-1,False,False
valid,1072,0,llama3_2,4,3,3,1,1,-1,False,False
valid,1567,0,llama3_2,5,4,4,2,0,-1,False,False
valid,1137,0,llama3_2,10,9,9,2,2,-1,False,False
valid,97,0,llama3_2,9,8,8,1,0,-1,False,False
valid,908,0,llama3_2,4,3,2,0,0,-1,True,True
valid,1834,0,llama3_2,7,6,6,2,0,-1,True,True
valid,2432,0,llama3_2,7,6,6,0,0,-1,True,True
valid,322,0,llama3_2,7,6,6,0,0,-1,False,False
valid,2062,0,llama3_2,10,9,9,2,0,-1,False,False
valid,288,0,llama3_2,2,1,1,0,0,-1,True,True
valid,772,0,llama3_2,3,2,2,0,0,-1,True,True
valid,2598,0,llama3_2,5,4,4,0,0,-1,True,True
valid,267,0,llama3_2,5,4,4,1,0,-1,False,False
valid,2577,0,llama3_2,4,3,3,1,0,-1,False,False
valid,637,0,llama3_2,8,7,7,1,0,-1,True,True
valid,2127,0,llama3_2,10,9,9,2,0,-1,False,False
valid,1025,0,llama3_2,11,10,10,1,0,-1,False,False
valid,1475,0,llama3_2,8,7,7,2,0,-1,False,False
valid,1926,0,llama3_2,9,8,8,1,0,-1,True,True
valid,2609,0,llama3_2,7,6,6,2,0,-1,True,True
valid,119,0,llama3_2,3,2,2,1,0,-1,True,True
valid,2259,0,llama3_2,7,6,6,1,1,-1,False,False
valid,549,0,llama3_2,11,10,10,1,0,-1,True,True
valid,1863,0,llama3_2,9,8,8,1,0,-1,True,True
valid,1160,0,llama3_2,7,6,6,2,0,-1,True,True
valid,1530,0,llama3_2,9,8,8,0,0,-1,False,False
valid,725,0,llama3_2,7,6,6,0,0,-1,False,False
valid,2035,0,llama3_2,8,7,7,1,0,-1,False,False
valid,375,0,llama3_2,10,9,9,0,0,-1,False,False
valid,2465,0,llama3_2,5,4,4,0,0,-1,True,True
valid,1619,0,llama3_2,5,4,4,1,0,-1,False,False
valid,1249,0,llama3_2,9,8,7,3,1,-1,True,True
valid,2170,0,llama3_2,5,4,4,1,0,-1,False,False
valid,660,0,llama3_2,4,3,3,1,0,-1,True,True
valid,2520,0,llama3_2,1,0,0,0,0,-1,True,True
valid,230,0,llama3_2,7,6,6,1,0,-1,True,True
valid,1818,0,llama3_2,4,3,3,1,0,-1,True,True
valid,477,0,llama3_2,5,4,4,2,0,-1,False,False
valid,2367,0,llama3_2,8,7,6,0,0,-1,False,False
valid,924,0,llama3_2,7,6,6,2,0,-1,True,True
valid,861,0,llama3_2,3,2,2,0,0,-1,True,True
valid,54,0,llama3_2,8,7,7,2,0,-1,True,True
valid,2672,0,llama3_2,7,6,6,0,0,-1,False,False
valid,498,0,llama3_2,5,4,4,1,0,-1,True,True
valid,162,0,llama3_2,14,13,13,5,4,-1,True,True
valid,2388,0,llama3_2,9,8,8,1,0,-1,False,False
valid,2222,0,llama3_2,6,5,5,1,0,-1,False,False
valid,532,0,llama3_2,6,5,5,2,0,-1,False,False
valid,1727,0,llama3_2,9,8,8,1,0,-1,False,False
valid,1377,0,llama3_2,9,8,8,0,0,-1,False,False
valid,1398,0,llama3_2,5,4,4,2,0,-1,True,True
valid,1662,0,llama3_2,3,2,2,0,0,-1,True,True
valid,1232,0,llama3_2,8,7,7,0,0,-1,False,False
valid,973,0,llama3_2,8,7,6,0,0,-1,True,True
valid,2330,0,llama3_2,9,8,7,0,0,-1,True,True
valid,420,0,llama3_2,2,1,1,0,0,-1,True,True
valid,565,0,llama3_2,7,6,6,1,0,-1,False,False
valid,2275,0,llama3_2,9,8,8,1,0,-1,False,False
valid,135,0,llama3_2,1,0,0,0,0,-1,True,True
valid,2625,0,llama3_2,7,6,6,1,0,-1,False,False
valid,1459,0,llama3_2,10,9,9,1,0,-1,True,True
valid,836,0,llama3_2,8,7,6,1,0,-1,False,False
valid,1009,0,llama3_2,10,9,8,0,0,-1,False,False
valid,1320,0,llama3_2,7,6,6,1,0,-1,True,True
valid,1770,0,llama3_2,2,1,1,0,0,-1,False,False
valid,1265,0,llama3_2,9,8,8,3,1,-1,False,False
valid,1635,0,llama3_2,8,7,6,0,0,-1,False,False
valid,2449,0,llama3_2,10,9,9,2,1,-1,False,False
valid,359,0,llama3_2,10,9,8,0,0,-1,False,False
valid,2019,0,llama3_2,8,7,7,0,0,-1,True,True
valid,709,0,llama3_2,9,8,8,2,1,-1,True,True
valid,1859,0,llama3_2,5,4,4,1,0,-1,True,True
valid,436,0,llama3_2,4,3,3,1,0,-1,True,True
valid,2326,0,llama3_2,3,2,2,0,0,-1,False,False
valid,965,0,llama3_2,8,7,7,0,0,-1,False,False
valid,820,0,llama3_2,7,6,6,1,1,-1,False,False
valid,15,0,llama3_2,10,9,6,3,2,-1,True,True
valid,2633,0,llama3_2,3,2,2,0,0,-1,True,True
valid,123,0,llama3_2,6,5,4,2,0,-1,True,True
valid,2263,0,llama3_2,10,9,9,2,0,-1,False,False
valid,573,0,llama3_2,5,4,4,1,0,-1,True,True
valid,1766,0,llama3_2,1,0,0,0,0,-1,False,False
valid,1336,0,llama3_2,7,6,6,1,0,-1,True,True
valid,1623,0,llama3_2,6,5,5,1,0,-1,True,True
valid,1789,0,llama3_2,5,4,4,1,0,-1,False,False
valid,1273,0,llama3_2,5,4,4,1,0,-1,True,True
valid,898,0,llama3_2,6,5,5,0,0,-1,True,True
valid,932,0,llama3_2,6,5,5,0,0,-1,False,False
valid,2371,0,llama3_2,6,5,5,0,0,-1,False,False
valid,461,0,llama3_2,7,6,6,1,0,-1,True,True
valid,2721,0,llama3_2,7,6,6,1,0,-1,False,False
valid,524,0,llama3_2,3,2,2,0,0,-1,True,True
valid,2234,0,llama3_2,8,7,7,1,0,-1,False,False
valid,174,0,llama3_2,9,8,8,1,0,-1,False,False
valid,2664,0,llama3_2,7,6,6,1,0,-1,False,False
valid,1418,0,llama3_2,11,10,9,3,0,-1,True,True
valid,42,0,llama3_2,6,5,5,0,0,-1,True,True
valid,877,0,llama3_2,10,9,9,2,2,-1,False,False
valid,1048,0,llama3_2,9,8,8,0,0,-1,False,False
valid,1361,0,llama3_2,11,10,10,3,2,-1,True,True
valid,1731,0,llama3_2,8,7,7,2,0,-1,True,True
valid,1224,0,llama3_2,6,5,5,1,1,-1,True,True
valid,1674,0,llama3_2,2,1,1,0,0,-1,False,False
valid,2408,0,llama3_2,12,11,9,1,0,-1,True,True
valid,318,0,llama3_2,3,2,2,0,0,-1,False,False
valid,2058,0,llama3_2,6,5,5,1,0,-1,False,False
valid,748,0,llama3_2,6,5,5,1,0,-1,False,False
valid,1360,0,llama3_2,6,5,5,1,1,-1,False,False
valid,1730,0,llama3_2,10,9,9,1,0,-1,False,False
valid,1225,0,llama3_2,13,12,12,5,4,-1,True,True
valid,1675,0,llama3_2,7,6,6,0,0,-1,False,False
valid,2409,0,llama3_2,8,7,7,2,0,-1,True,True
valid,319,0,llama3_2,9,8,8,0,0,-1,True,True
valid,2059,0,llama3_2,9,8,8,1,0,-1,False,False
valid,749,0,llama3_2,8,7,7,0,0,-1,False,False
valid,899,0,llama3_2,7,6,5,3,0,-1,True,True
valid,933,0,llama3_2,9,8,8,0,0,-1,True,True
valid,2370,0,llama3_2,15,14,14,7,5,-1,False,True
valid,460,0,llama3_2,13,12,12,3,1,-1,True,True
valid,2720,0,llama3_2,6,5,5,1,0,-1,False,False
valid,525,0,llama3_2,9,8,8,1,0,-1,True,True
valid,2235,0,llama3_2,10,9,9,2,0,-1,False,False
valid,175,0,llama3_2,8,7,7,1,0,-1,True,True
valid,2665,0,llama3_2,9,8,8,1,0,-1,True,True
valid,1419,0,llama3_2,8,7,7,1,0,-1,True,True
valid,43,0,llama3_2,8,7,7,2,0,-1,True,True
valid,876,0,llama3_2,7,6,6,1,0,-1,False,False
valid,1049,0,llama3_2,10,9,9,1,0,-1,False,False
valid,1767,0,llama3_2,9,8,8,0,0,-1,False,False
valid,1337,0,llama3_2,8,7,7,0,0,-1,True,True
valid,1622,0,llama3_2,7,6,6,1,0,-1,True,True
valid,1788,0,llama3_2,8,7,7,1,0,-1,True,True
valid,1272,0,llama3_2,8,7,7,2,0,-1,True,True
valid,1858,0,llama3_2,3,2,2,0,0,-1,True,True
valid,437,0,llama3_2,10,9,9,1,1,-1,True,True
valid,2327,0,llama3_2,6,5,5,1,0,-1,True,True
valid,964,0,llama3_2,9,8,8,1,1,-1,False,False
valid,821,0,llama3_2,10,9,9,2,1,-1,False,False
valid,14,0,llama3_2,9,8,8,1,0,-1,True,True
valid,2632,0,llama3_2,7,6,6,1,0,-1,True,True
valid,122,0,llama3_2,7,6,6,0,0,-1,False,False
valid,2262,0,llama3_2,7,6,6,1,0,-1,False,False
valid,572,0,llama3_2,8,7,7,1,0,-1,True,True
valid,1321,0,llama3_2,8,7,7,1,0,-1,True,True
valid,1771,0,llama3_2,8,7,7,2,0,-1,False,False
valid,1264,0,llama3_2,3,2,2,1,1,-1,False,False
valid,1634,0,llama3_2,9,8,8,1,0,-1,False,False
valid,2448,0,llama3_2,5,4,4,1,0,-1,False,False
valid,358,0,llama3_2,8,7,7,0,0,-1,False,False
valid,2018,0,llama3_2,9,8,8,1,0,-1,True,True
valid,708,0,llama3_2,9,8,8,1,0,-1,True,True
valid,972,0,llama3_2,4,3,3,1,0,-1,True,True
valid,2331,0,llama3_2,4,3,3,0,0,-1,True,True
valid,421,0,llama3_2,2,1,1,0,0,-1,True,True
valid,564,0,llama3_2,6,5,5,1,0,-1,True,True
valid,2274,0,llama3_2,9,8,8,1,0,-1,True,True
valid,134,0,llama3_2,10,9,9,1,1,-1,True,True
valid,2624,0,llama3_2,8,7,7,0,0,-1,False,False
valid,1458,0,llama3_2,9,8,7,0,0,-1,True,True
valid,837,0,llama3_2,2,1,1,0,0,-1,True,True
valid,1008,0,llama3_2,7,6,6,0,0,-1,False,False
valid,1726,0,llama3_2,4,3,3,0,0,-1,False,False
valid,1376,0,llama3_2,9,8,8,0,0,-1,True,True
valid,1399,0,llama3_2,7,6,6,2,2,-1,False,False
valid,1663,0,llama3_2,9,8,8,1,0,-1,True,True
valid,1233,0,llama3_2,5,4,4,2,0,-1,False,False
valid,1819,0,llama3_2,9,8,8,1,0,-1,True,True
valid,476,0,llama3_2,9,8,8,0,0,-1,False,False
valid,2366,0,llama3_2,7,6,6,1,0,-1,False,False
valid,925,0,llama3_2,3,2,2,0,0,-1,True,True
valid,860,0,llama3_2,9,8,8,0,0,-1,True,True
valid,55,0,llama3_2,10,9,8,1,0,-1,True,True
valid,499,0,llama3_2,7,6,6,1,1,-1,False,False
valid,2673,0,llama3_2,10,9,8,2,0,-1,False,False
valid,2389,0,llama3_2,10,9,9,2,1,-1,False,False
valid,163,0,llama3_2,8,7,7,1,0,-1,True,True
valid,2223,0,llama3_2,7,6,6,1,0,-1,False,False
valid,533,0,llama3_2,9,8,8,0,0,-1,False,False
valid,724,0,llama3_2,6,5,5,0,0,-1,True,True
valid,2034,0,llama3_2,9,8,8,0,0,-1,False,False
valid,374,0,llama3_2,7,6,6,1,0,-1,False,False
valid,2464,0,llama3_2,9,8,8,1,0,-1,True,True
valid,1618,0,llama3_2,7,6,6,0,0,-1,False,False
valid,1248,0,llama3_2,8,7,7,0,0,-1,True,True
valid,2171,0,llama3_2,5,4,4,0,0,-1,True,True
valid,661,0,llama3_2,6,5,5,2,0,-1,True,True
valid,2521,0,llama3_2,9,8,8,1,0,-1,False,False
valid,231,0,llama3_2,6,5,5,3,1,-1,True,True
valid,1024,0,llama3_2,5,4,4,2,0,-1,False,False
valid,1474,0,llama3_2,10,9,9,0,0,-1,False,False
valid,1927,0,llama3_2,8,7,7,1,0,-1,False,False
valid,2608,0,llama3_2,6,5,5,0,0,-1,True,True
valid,118,0,llama3_2,8,7,7,1,0,-1,False,False
valid,2258,0,llama3_2,2,1,1,0,0,-1,False,False
valid,548,0,llama3_2,5,4,4,0,0,-1,True,True
valid,1862,0,llama3_2,11,10,10,1,0,-1,True,True
valid,1161,0,llama3_2,6,5,5,1,0,-1,False,False
valid,1531,0,llama3_2,8,7,7,0,0,-1,True,True
valid,2433,0,llama3_2,5,4,4,1,0,-1,True,True
valid,323,0,llama3_2,6,5,5,1,0,-1,False,False
valid,289,0,llama3_2,4,3,3,1,0,-1,False,False
valid,2063,0,llama3_2,2,1,1,0,0,-1,True,True
valid,2599,0,llama3_2,12,11,11,4,4,-1,True,True
valid,773,0,llama3_2,4,3,3,1,0,-1,False,False
valid,266,0,llama3_2,9,8,8,1,0,-1,True,True
valid,2576,0,llama3_2,11,10,8,6,2,-1,False,False
valid,636,0,llama3_2,2,1,1,0,0,-1,True,True
valid,2126,0,llama3_2,11,10,10,2,1,-1,True,True
valid,6,0,llama3_2,9,8,8,0,0,-1,False,False
valid,1970,0,llama3_2,8,7,7,1,0,-1,False,False
valid,1423,0,llama3_2,9,8,8,1,0,-1,False,False
valid,79,0,llama3_2,6,5,5,0,0,-1,False,False
valid,1589,0,llama3_2,5,4,4,1,0,-1,False,False
valid,1073,0,llama3_2,8,7,7,0,0,-1,True,True
valid,1566,0,llama3_2,3,2,2,0,0,-1,False,False
valid,1136,0,llama3_2,4,3,3,1,0,-1,False,False
valid,909,0,llama3_2,6,5,5,0,0,-1,False,False
valid,96,0,llama3_2,9,8,8,1,0,-1,False,False
valid,1835,0,llama3_2,8,7,7,2,1,-1,True,True
valid,765,0,llama3_2,1,0,0,0,0,-1,True,True
valid,2075,0,llama3_2,4,3,3,2,0,-1,True,True
valid,335,0,llama3_2,7,6,6,1,0,-1,False,False
valid,2425,0,llama3_2,10,9,9,2,0,-1,False,False
valid,1659,0,llama3_2,7,6,6,1,0,-1,True,True
valid,1209,0,llama3_2,7,6,6,1,0,-1,False,False
valid,2130,0,llama3_2,3,2,2,1,0,-1,False,False
valid,620,0,llama3_2,6,5,5,1,0,-1,False,False
valid,2560,0,llama3_2,9,8,8,1,0,-1,True,True
valid,270,0,llama3_2,4,3,3,1,0,-1,False,False
valid,1065,0,llama3_2,5,4,4,2,0,-1,False,False
valid,1435,0,llama3_2,9,8,8,1,0,-1,False,False
valid,2649,0,llama3_2,8,7,7,1,0,-1,False,False
valid,1966,0,llama3_2,8,7,7,0,0,-1,False,False
valid,159,0,llama3_2,7,6,6,0,0,-1,False,False
valid,2219,0,llama3_2,5,4,4,2,0,-1,False,False
valid,509,0,llama3_2,7,6,6,0,0,-1,False,False
valid,1823,0,llama3_2,6,5,5,0,0,-1,False,False
valid,1989,0,llama3_2,9,8,8,1,0,-1,True,True
valid,80,0,llama3_2,9,8,8,1,0,-1,False,False
valid,1120,0,llama3_2,8,7,7,1,0,-1,False,False
valid,1570,0,llama3_2,2,1,1,0,0,-1,True,True
valid,2472,0,llama3_2,8,7,7,1,0,-1,True,True
valid,698,0,llama3_2,7,6,6,0,0,-1,False,False
valid,362,0,llama3_2,5,4,4,2,0,-1,False,False
valid,2188,0,llama3_2,10,9,9,1,0,-1,False,False
valid,2022,0,llama3_2,7,6,6,0,0,-1,False,False
valid,732,0,llama3_2,10,9,9,2,1,-1,True,True
valid,227,0,llama3_2,1,0,0,0,0,-1,False,False
valid,2537,0,llama3_2,7,6,6,1,0,-1,True,True
valid,677,0,llama3_2,5,4,4,1,1,-1,False,False
valid,2167,0,llama3_2,6,5,5,0,0,-1,False,False
valid,1931,0,llama3_2,8,7,7,0,0,-1,False,False
valid,1198,0,llama3_2,12,11,11,3,3,-1,False,False
valid,38,0,llama3_2,8,7,7,1,1,-1,True,True
valid,1462,0,llama3_2,8,7,7,1,0,-1,False,False
valid,1032,0,llama3_2,1,0,0,0,0,-1,False,False
valid,1527,0,llama3_2,7,6,6,0,0,-1,False,False
valid,1177,0,llama3_2,4,3,3,0,0,-1,False,False
valid,948,0,llama3_2,10,9,9,2,0,-1,True,True
valid,1874,0,llama3_2,8,7,7,0,0,-1,False,False
valid,1803,0,llama3_2,8,7,7,0,0,-1,False,False
valid,2686,0,llama3_2,9,8,8,1,0,-1,False,False
valid,196,0,llama3_2,11,10,10,3,1,-1,True,True
valid,1100,0,llama3_2,11,10,10,0,0,-1,False,False
valid,895,0,llama3_2,7,6,5,1,0,-1,True,True
valid,1550,0,llama3_2,8,7,7,1,0,-1,False,False
valid,1045,0,llama3_2,6,5,5,2,0,-1,False,False
valid,1415,0,llama3_2,4,3,3,1,1,-1,False,False
valid,483,0,llama3_2,10,9,9,3,2,-1,True,True
valid,2669,0,llama3_2,2,1,1,0,0,-1,True,True
valid,1946,0,llama3_2,13,12,12,2,0,-1,False,False
valid,2393,0,llama3_2,10,9,9,0,0,-1,True,True
valid,179,0,llama3_2,6,5,5,1,0,-1,True,True
valid,2239,0,llama3_2,5,4,4,0,0,-1,False,False
valid,529,0,llama3_2,9,8,8,1,0,-1,True,True
valid,1696,0,llama3_2,8,7,6,3,1,-1,True,True
valid,2110,0,llama3_2,11,10,10,2,1,-1,True,True
valid,600,0,llama3_2,5,4,4,2,0,-1,True,True
valid,2540,0,llama3_2,7,6,6,1,0,-1,False,False
valid,250,0,llama3_2,1,0,0,0,0,-1,True,True
valid,745,0,llama3_2,1,0,0,0,0,-1,False,False
valid,2055,0,llama3_2,6,5,5,0,0,-1,False,False
valid,315,0,llama3_2,7,6,6,3,1,-1,False,False
valid,2405,0,llama3_2,3,2,2,1,0,-1,False,False
valid,1383,0,llama3_2,7,6,6,1,0,-1,True,True
valid,1679,0,llama3_2,7,6,6,0,0,-1,False,False
valid,1229,0,llama3_2,9,8,8,0,0,-1,False,False
valid,1507,0,llama3_2,7,6,6,1,0,-1,False,False
valid,1157,0,llama3_2,9,8,8,2,0,-1,False,False
valid,968,0,llama3_2,7,6,6,1,0,-1,False,False
valid,591,0,llama3_2,10,9,9,1,1,-1,False,False
valid,1854,0,llama3_2,9,8,8,0,0,-1,False,False
valid,2281,0,llama3_2,7,6,6,1,0,-1,False,False
valid,1911,0,llama3_2,10,9,9,2,1,-1,True,True
valid,987,0,llama3_2,7,6,5,1,0,-1,True,True
valid,18,0,llama3_2,7,6,6,2,0,-1,False,False
valid,1442,0,llama3_2,5,4,4,1,0,-1,True,True
valid,1012,0,llama3_2,8,7,7,2,1,-1,True,True
valid,207,0,llama3_2,2,1,1,0,0,-1,False,False
valid,2517,0,llama3_2,5,4,4,2,1,-1,False,False
valid,657,0,llama3_2,7,6,6,1,0,-1,True,True
valid,2147,0,llama3_2,5,4,4,0,0,-1,False,False
valid,1291,0,llama3_2,5,4,4,1,0,-1,True,True
valid,1784,0,llama3_2,7,6,6,2,0,-1,True,True
valid,2452,0,llama3_2,9,8,8,1,0,-1,True,True
valid,342,0,llama3_2,7,6,6,1,0,-1,True,True
valid,2002,0,llama3_2,3,2,2,0,0,-1,True,True
valid,712,0,llama3_2,2,1,1,0,0,-1,True,True
valid,2297,0,llama3_2,5,4,4,2,0,-1,False,False
valid,1842,0,llama3_2,3,2,2,1,1,-1,True,True
valid,587,0,llama3_2,3,2,2,0,0,-1,False,False
valid,1141,0,llama3_2,4,3,3,1,1,-1,True,True
valid,1511,0,llama3_2,6,5,5,0,0,-1,True,True
valid,1004,0,llama3_2,9,8,8,1,0,-1,False,False
valid,1454,0,llama3_2,9,8,8,1,0,-1,False,False
valid,991,0,llama3_2,10,9,9,2,1,-1,True,True
valid,1907,0,llama3_2,6,5,5,0,0,-1,False,False
valid,2628,0,llama3_2,7,6,6,1,0,-1,False,False
valid,138,0,llama3_2,10,9,9,1,0,-1,False,False
valid,2278,0,llama3_2,9,8,8,1,0,-1,False,False
valid,568,0,llama3_2,7,6,6,0,0,-1,True,True
valid,1287,0,llama3_2,11,10,10,1,0,-1,False,False
valid,2151,0,llama3_2,7,6,6,0,0,-1,False,False
valid,641,0,llama3_2,5,4,4,2,0,-1,False,False
valid,2501,0,llama3_2,9,8,8,0,0,-1,False,False
valid,211,0,llama3_2,7,6,6,1,0,-1,True,True
valid,704,0,llama3_2,8,7,7,0,0,-1,False,False
valid,2014,0,llama3_2,3,2,2,0,0,-1,False,False
valid,354,0,llama3_2,9,8,8,1,0,-1,True,True
valid,2444,0,llama3_2,2,1,1,0,0,-1,False,False
valid,1638,0,llama3_2,2,1,1,0,0,-1,False,False
valid,1792,0,llama3_2,8,7,7,0,0,-1,True,True
valid,1268,0,llama3_2,7,6,6,2,1,-1,False,False
valid,1546,0,llama3_2,7,6,6,1,0,-1,False,False
valid,883,0,llama3_2,7,6,6,1,0,-1,False,False
valid,1116,0,llama3_2,5,4,4,2,0,-1,True,True
valid,929,0,llama3_2,1,0,0,0,0,-1,True,True
valid,180,0,llama3_2,6,5,5,1,0,-1,False,False
valid,2690,0,llama3_2,9,8,7,1,0,-1,False,False
valid,1815,0,llama3_2,10,9,6,3,2,-1,False,False
valid,2385,0,llama3_2,1,0,0,0,0,-1,True,True
valid,1950,0,llama3_2,7,6,6,1,0,-1,False,False
valid,495,0,llama3_2,8,7,7,1,0,-1,False,False
valid,1403,0,llama3_2,9,8,8,0,0,-1,False,False
valid,59,0,llama3_2,6,5,5,2,0,-1,True,True
valid,1053,0,llama3_2,5,4,4,1,0,-1,True,True
valid,246,0,llama3_2,9,8,8,0,0,-1,True,True
valid,2556,0,llama3_2,7,6,6,1,0,-1,True,True
valid,616,0,llama3_2,8,7,7,1,0,-1,False,False
valid,2106,0,llama3_2,8,7,7,1,0,-1,False,False
valid,1680,0,llama3_2,9,8,8,1,0,-1,False,False
valid,1395,0,llama3_2,5,4,4,1,0,-1,False,False
valid,2413,0,llama3_2,6,5,5,1,0,-1,False,False
valid,303,0,llama3_2,6,5,5,0,0,-1,False,False
valid,2043,0,llama3_2,9,8,8,0,0,-1,True,True
valid,753,0,llama3_2,7,6,6,1,1,-1,True,True
