bug_id,run_id,model,total_messages,function_calls,valid_function_calls,function_repetitions,function_and_args_repetitions,content_length,success
pandas_124,3,llama3.1,6,1,1,0,0,647,False
scrapy_31,3,llama3.1,26,11,1,9,9,585,False
black_12,3,llama3.1,26,11,4,8,8,918,False
pandas_93,3,llama3.1,24,11,2,7,7,0,False
black_1,3,llama3.1,26,11,3,7,7,767,False
thefuck_2,3,llama3.1,11,3,3,0,0,1763,True
pandas_165,3,llama3.1,19,7,1,5,5,2234,False
pandas_85,3,llama3.1,6,1,1,0,0,654,False
luigi_26,3,llama3.1,13,4,1,2,2,1094,False
youtube,3,llama3.1,12,4,1,1,0,583,False
pandas_132,3,llama3.1,26,11,2,5,5,1458,False
scrapy_27,3,llama3.1,26,11,2,6,6,718,True
tornado_4,3,llama3.1,24,10,3,6,5,179,False
spacy_10,3,mistral-nemo,13,4,1,1,1,1595,False
pandas_45,3,mistral-nemo,13,4,3,0,0,1452,False
keras_25,3,mistral-nemo,7,1,1,0,0,1929,False
thefuck_21,3,mistral-nemo,7,1,1,0,0,385,False
cookiecutter_2,3,mistral-nemo,13,4,1,2,2,950,False
youtube,3,mistral-nemo,11,3,2,0,0,1648,False
pandas_12,3,mistral-nemo,9,2,2,0,0,1967,False
keras_33,3,mistral-nemo,11,3,2,0,0,1892,True
pandas_9,3,mistral-nemo,15,5,1,2,1,1419,False
luigi_1,3,mistral-nemo,9,2,2,0,0,1022,True
youtube,3,mistral-nemo,11,3,3,1,1,1667,False
tqdm_3,3,mistral-nemo,11,3,3,0,0,827,False
fastapi_9,3,mistral-nemo,11,3,2,0,0,2146,False
ansible_9,3,mistral-nemo,7,1,1,0,0,683,False
pandas_53,3,mistral-nemo,11,3,2,0,0,1568,True
pandas_127,3,mistral-nemo,9,2,1,0,0,91,True
matplotlib_15,3,mistral-nemo,11,3,1,1,0,486,False
luigi_33,3,mistral-nemo,9,2,2,0,0,1183,True
black_11,3,mistral-nemo,13,4,3,1,0,1011,False
pandas_28,3,mistral-nemo,15,5,1,2,1,1891,False
scrapy_32,3,mistral-nemo,9,2,2,0,0,524,True
pandas_90,3,mistral-nemo,11,3,2,0,0,1255,True
black_2,3,mistral-nemo,9,2,2,0,0,1548,False
pandas_166,3,mistral-nemo,11,3,3,0,0,1498,False
thefuck_1,3,mistral-nemo,13,4,2,0,0,1463,True
pandas_69,3,mistral-nemo,11,3,2,0,0,1659,False
pandas_86,3,mistral-nemo,9,2,1,0,0,435,False
pandas_131,3,mistral-nemo,15,5,2,2,0,1011,False
luigi_25,3,mistral-nemo,13,4,1,1,1,1084,False
tornado_7,3,mistral-nemo,13,4,4,0,0,1820,True
scrapy_24,3,mistral-nemo,19,7,2,4,3,2621,False
pandas_49,3,mistral-nemo,15,5,3,2,1,668,False
tornado_10,3,mistral-nemo,13,4,2,1,0,1178,False
pandas_146,3,mistral-nemo,15,5,1,3,0,522,True
spacy_7,3,mistral-nemo,11,3,2,0,0,1197,False
matplotlib_23,3,mistral-nemo,11,3,2,0,0,1498,False
pandas_111,3,mistral-nemo,17,6,4,3,0,941,False
scrapy_12,3,mistral-nemo,9,2,2,0,0,1129,True
luigi_13,3,mistral-nemo,9,2,2,0,0,628,True
pandas_107,3,mistral-nemo,9,2,1,0,0,960,True
scrapy_7,3,mistral-nemo,9,2,1,0,0,857,False
ansible_5,3,mistral-nemo,11,3,3,0,0,1139,True
httpie_1,3,mistral-nemo,11,3,2,1,0,925,True
matplotlib_1,3,mistral-nemo,13,4,2,1,0,846,False
pandas_150,3,mistral-nemo,11,3,3,0,0,716,True
fastapi_5,3,mistral-nemo,7,1,1,0,0,340,False
pandas_24,3,mistral-nemo,13,4,3,1,0,2176,False
thefuck_17,3,mistral-nemo,11,3,2,0,0,1569,False
keras_13,3,mistral-nemo,7,1,1,0,0,1680,True
matplotlib_19,3,mistral-nemo,9,2,2,0,0,924,False
keras_2,3,mistral-nemo,9,2,1,0,0,913,False
pandas_73,3,mistral-nemo,15,5,1,1,0,897,False
keras_44,3,mistral-nemo,15,5,2,2,0,902,False
pandas_65,3,mistral-nemo,11,3,1,1,0,2084,False
fastapi_11,3,mistral-nemo,7,1,1,0,0,779,False
youtube,3,mistral-nemo,11,3,2,0,0,668,True
pandas_32,3,mistral-nemo,13,4,3,2,0,2535,True
scrapy_28,3,mistral-nemo,13,4,3,1,0,843,True
youtube,3,mistral-nemo,7,1,1,0,0,325,True
luigi_29,3,mistral-nemo,9,2,2,0,0,782,False
youtube,3,mistral-nemo,11,3,3,0,0,452,True
luigi_28,3,mistral-nemo,11,3,2,0,0,1124,True
youtube,3,mistral-nemo,7,1,1,0,0,243,True
pandas_33,3,mistral-nemo,9,2,1,0,0,1437,False
scrapy_29,3,mistral-nemo,9,2,1,0,0,587,False
pandas_64,3,mistral-nemo,11,3,2,0,0,1806,False
fastapi_10,3,mistral-nemo,11,3,2,0,0,2483,False
keras_3,3,mistral-nemo,11,3,3,0,0,707,True
pandas_72,3,mistral-nemo,11,3,2,0,0,629,False
thefuck_16,3,mistral-nemo,11,3,1,0,0,1663,True
matplotlib_18,3,mistral-nemo,11,3,3,0,0,703,False
pandas_25,3,mistral-nemo,11,3,3,0,0,1111,True
pandas_151,3,mistral-nemo,11,3,2,1,0,1144,True
fastapi_4,3,mistral-nemo,11,3,1,0,0,1201,False
scrapy_6,3,mistral-nemo,7,1,1,0,0,1325,True
ansible_4,3,mistral-nemo,11,3,2,0,0,1244,True
luigi_12,3,mistral-nemo,9,2,2,0,0,743,False
pandas_106,3,mistral-nemo,9,2,2,0,0,883,False
pandas_4,3,mistral-nemo,11,3,2,0,0,842,False
keras_28,3,mistral-nemo,13,4,3,0,0,807,True
matplotlib_22,3,mistral-nemo,11,3,2,0,0,762,False
pandas_110,3,mistral-nemo,9,2,2,0,0,765,False
pandas_147,3,mistral-nemo,13,4,1,1,1,702,False
spacy_6,3,mistral-nemo,9,2,2,0,0,743,True
pandas_48,3,mistral-nemo,11,3,3,0,0,1655,False
tornado_6,3,mistral-nemo,11,3,1,1,0,802,False
scrapy_25,3,mistral-nemo,11,3,1,1,0,1514,False
pandas_130,3,mistral-nemo,17,6,1,3,0,1605,False
luigi_24,3,mistral-nemo,11,3,3,0,0,1045,False
pandas_68,3,mistral-nemo,13,4,3,1,0,2054,False
pandas_87,3,mistral-nemo,13,4,1,0,0,753,False
pandas_167,3,mistral-nemo,11,3,3,0,0,600,False
pandas_91,3,mistral-nemo,13,4,3,0,0,830,False
black_3,3,mistral-nemo,9,2,1,0,0,624,False
black_10,3,mistral-nemo,15,5,2,2,0,960,False
pandas_29,3,mistral-nemo,9,2,2,0,0,854,True
scrapy_33,3,mistral-nemo,11,3,3,0,0,747,False
pandas_126,3,mistral-nemo,11,3,3,0,0,1467,True
matplotlib_14,3,mistral-nemo,11,3,2,0,0,724,False
luigi_32,3,mistral-nemo,11,3,1,0,0,1175,False
ansible_8,3,mistral-nemo,9,2,1,0,0,603,True
pandas_52,3,mistral-nemo,9,2,2,0,0,733,False
tqdm_2,3,mistral-nemo,11,3,2,0,0,1181,False
fastapi_8,3,mistral-nemo,11,3,2,0,0,492,False
pandas_8,3,mistral-nemo,13,4,2,1,0,2088,False
youtube,3,mistral-nemo,11,3,3,0,0,599,True
keras_32,3,mistral-nemo,9,2,2,0,0,788,True
youtube,3,mistral-nemo,11,3,3,0,0,608,True
pandas_13,3,mistral-nemo,13,4,2,1,1,1165,False
ansible_13,3,mistral-nemo,7,1,1,0,0,355,False
keras_24,3,mistral-nemo,7,1,1,0,0,1767,False
cookiecutter_3,3,mistral-nemo,11,3,1,0,0,690,False
thefuck_20,3,mistral-nemo,11,3,2,0,0,951,True
pandas_44,3,mistral-nemo,11,3,3,0,0,875,True
spacy_1,3,mistral-nemo,9,2,1,0,0,994,False
tornado_16,3,mistral-nemo,9,2,2,0,0,1222,True
pandas_140,3,mistral-nemo,13,4,3,1,0,859,False
black_21,3,mistral-nemo,17,6,2,3,2,755,False
pandas_18,3,mistral-nemo,9,2,2,0,0,1563,True
matplotlib_25,3,mistral-nemo,11,3,2,0,0,935,False
ansible_18,3,mistral-nemo,7,1,1,0,0,375,False
pandas_117,3,mistral-nemo,9,2,2,0,0,862,False
scrapy_14,3,mistral-nemo,11,3,2,0,0,701,False
pandas_3,3,mistral-nemo,9,2,2,0,0,1454,True
luigi_15,3,mistral-nemo,13,4,2,1,0,1026,False
keras_39,3,mistral-nemo,9,2,2,0,0,1224,True
pandas_101,3,mistral-nemo,11,3,2,0,0,5147,True
scrapy_1,3,mistral-nemo,7,1,1,0,0,1079,True
ansible_3,3,mistral-nemo,11,3,2,0,0,1237,False
pandas_59,3,mistral-nemo,13,4,1,2,2,399,False
tqdm_9,3,mistral-nemo,9,2,1,0,0,3444,True
pandas_156,3,mistral-nemo,9,2,2,0,0,1048,False
fastapi_3,3,mistral-nemo,11,3,2,0,0,862,False
matplotlib_7,3,mistral-nemo,11,3,2,0,0,886,False
pandas_22,3,mistral-nemo,11,3,3,0,0,675,True
scrapy_38,3,mistral-nemo,17,6,2,3,0,865,False
keras_15,3,mistral-nemo,7,1,1,0,0,2619,False
thefuck_11,3,mistral-nemo,11,3,3,0,0,1426,False
pandas_75,3,mistral-nemo,9,2,1,0,0,1100,False
keras_4,3,mistral-nemo,9,2,2,0,0,1399,False
black_8,3,mistral-nemo,13,4,3,1,0,753,False
keras_42,3,mistral-nemo,7,1,1,0,0,4273,False
youtube,3,mistral-nemo,11,3,2,0,0,1359,True
pandas_63,3,mistral-nemo,9,2,2,0,0,2245,False
pandas_34,3,mistral-nemo,9,2,2,0,0,2061,True
youtube,3,mistral-nemo,13,4,3,1,0,751,False
pandas_43,3,mistral-nemo,11,3,3,0,0,491,False
thefuck_27,3,mistral-nemo,13,4,1,0,0,1510,False
cookiecutter_4,3,mistral-nemo,11,3,3,0,0,912,True
ansible_14,3,mistral-nemo,7,1,1,0,0,208,True
matplotlib_29,3,mistral-nemo,11,3,2,0,0,881,False
keras_23,3,mistral-nemo,13,4,4,1,0,1296,False
pandas_14,3,mistral-nemo,17,6,2,4,1,1106,False
youtube,3,mistral-nemo,11,3,1,1,1,968,False
luigi_19,3,mistral-nemo,9,2,2,0,0,891,False
keras_35,3,mistral-nemo,9,2,2,0,0,725,True
thefuck_31,3,mistral-nemo,17,6,1,2,0,1709,False
luigi_7,3,mistral-nemo,11,3,3,0,0,2181,False
scrapy_18,3,mistral-nemo,9,2,1,0,0,1636,False
youtube,3,mistral-nemo,9,2,1,0,0,68,False
tqdm_5,3,mistral-nemo,9,2,2,0,0,1002,False
pandas_55,3,mistral-nemo,9,2,1,0,0,952,True
pandas_121,3,mistral-nemo,11,3,3,0,0,3560,False
matplotlib_13,3,mistral-nemo,11,3,2,0,0,622,True
keras_19,3,mistral-nemo,7,1,1,0,0,358,False
black_17,3,mistral-nemo,11,3,2,1,0,1040,True
scrapy_34,3,mistral-nemo,11,3,2,1,0,1722,False
keras_8,3,mistral-nemo,7,1,1,0,0,1565,True
pandas_79,3,mistral-nemo,13,4,3,1,0,1307,True
pandas_96,3,mistral-nemo,13,4,4,1,0,907,False
black_4,3,mistral-nemo,15,5,4,2,0,863,False
pandas_160,3,mistral-nemo,9,2,2,0,0,1663,False
thefuck_7,3,mistral-nemo,15,5,2,2,0,1177,False
pandas_80,3,mistral-nemo,13,4,2,0,0,1060,False
pandas_137,3,mistral-nemo,11,3,2,0,0,1457,True
luigi_23,3,mistral-nemo,11,3,3,0,0,1524,False
tornado_1,3,mistral-nemo,13,4,3,1,0,1251,False
pandas_38,3,mistral-nemo,17,6,3,1,1,1426,False
scrapy_22,3,mistral-nemo,11,3,2,1,0,1031,False
pandas_39,3,mistral-nemo,11,3,3,0,0,2147,False
scrapy_23,3,mistral-nemo,9,2,2,0,0,1017,True
pandas_136,3,mistral-nemo,13,4,3,1,0,2061,False
luigi_22,3,mistral-nemo,11,3,3,0,0,803,False
pandas_81,3,mistral-nemo,11,3,2,0,0,1472,True
pandas_161,3,mistral-nemo,11,3,2,0,0,1685,False
thefuck_6,3,mistral-nemo,9,2,2,0,0,1456,False
pandas_78,3,mistral-nemo,9,2,2,0,0,734,False
pandas_97,3,mistral-nemo,15,5,3,2,1,632,True
black_5,3,mistral-nemo,11,3,2,0,0,1139,False
black_16,3,mistral-nemo,11,3,3,0,0,1746,True
scrapy_35,3,mistral-nemo,9,2,1,0,0,1086,False
pandas_120,3,mistral-nemo,11,3,3,0,0,691,True
matplotlib_12,3,mistral-nemo,13,4,2,1,0,633,True
keras_18,3,mistral-nemo,7,1,1,0,0,1357,False
pandas_54,3,mistral-nemo,11,3,2,0,0,806,True
tqdm_4,3,mistral-nemo,9,2,1,0,0,255,False
luigi_6,3,mistral-nemo,11,3,3,0,0,1132,True
scrapy_19,3,mistral-nemo,11,3,3,0,0,1309,False
youtube,3,mistral-nemo,9,2,2,0,0,869,True
luigi_18,3,mistral-nemo,11,3,3,0,0,994,False
keras_34,3,mistral-nemo,7,1,1,0,0,1352,False
thefuck_30,3,mistral-nemo,13,4,2,0,0,1462,False
PySnooper_1,3,mistral-nemo,11,3,2,0,0,903,False
pandas_15,3,mistral-nemo,13,4,2,1,0,1042,False
youtube,3,mistral-nemo,9,2,2,0,0,842,True
thefuck_26,3,mistral-nemo,9,2,2,0,0,741,True
matplotlib_28,3,mistral-nemo,11,3,2,1,0,762,False
ansible_15,3,mistral-nemo,11,3,2,0,0,765,False
keras_22,3,mistral-nemo,11,3,1,0,0,1660,False
pandas_42,3,mistral-nemo,11,3,3,0,0,2502,True
pandas_35,3,mistral-nemo,9,2,2,0,0,921,False
youtube,3,mistral-nemo,11,3,3,0,0,561,True
fastapi_16,3,mistral-nemo,11,3,2,0,0,962,False
youtube,3,mistral-nemo,11,3,3,0,0,605,False
pandas_62,3,mistral-nemo,11,3,2,0,0,1086,False
keras_43,3,mistral-nemo,11,3,1,1,0,692,True
pandas_74,3,mistral-nemo,13,4,2,1,1,1330,True
keras_5,3,mistral-nemo,9,2,2,0,0,1518,True
black_9,3,mistral-nemo,11,3,2,0,0,1918,False
thefuck_10,3,mistral-nemo,17,6,2,3,0,1873,False
pandas_23,3,mistral-nemo,9,2,2,0,0,738,False
scrapy_39,3,mistral-nemo,11,3,1,1,0,878,False
tqdm_8,3,mistral-nemo,11,3,2,0,0,1358,False
pandas_157,3,mistral-nemo,11,3,2,0,0,1936,False
fastapi_2,3,mistral-nemo,9,2,1,0,0,134,False
matplotlib_6,3,mistral-nemo,17,6,3,3,0,1217,False
ansible_2,3,mistral-nemo,15,5,2,1,1,693,False
pandas_58,3,mistral-nemo,13,4,3,2,0,1255,True
luigi_14,3,mistral-nemo,11,3,3,0,0,623,False
keras_38,3,mistral-nemo,7,1,1,0,0,333,False
pandas_100,3,mistral-nemo,11,3,3,0,0,2108,True
scrapy_15,3,mistral-nemo,9,2,1,0,0,691,False
pandas_2,3,mistral-nemo,11,3,2,1,0,671,False
matplotlib_24,3,mistral-nemo,13,4,2,1,0,667,False
pandas_116,3,mistral-nemo,13,4,3,1,0,815,False
black_20,3,mistral-nemo,15,5,2,2,1,786,False
pandas_19,3,mistral-nemo,11,3,3,0,0,1009,False
pandas_141,3,mistral-nemo,13,4,2,1,0,983,True
youtube,3,mistral-nemo,9,2,2,0,0,636,True
pandas_139,3,mistral-nemo,11,3,3,0,0,966,False
youtube,3,mistral-nemo,9,2,1,0,0,693,False
pandas_36,3,mistral-nemo,9,2,1,0,0,1034,True
thefuck_9,3,mistral-nemo,11,3,3,0,0,1027,True
pandas_61,3,mistral-nemo,9,2,1,0,0,414,False
fastapi_15,3,mistral-nemo,13,4,1,1,0,667,False
youtube,3,mistral-nemo,11,3,2,0,0,932,True
keras_40,3,mistral-nemo,13,4,4,1,0,1856,False
pandas_98,3,mistral-nemo,11,3,1,1,1,264,False
keras_6,3,mistral-nemo,11,3,2,0,0,890,False
pandas_77,3,mistral-nemo,11,3,3,0,0,1576,True
thefuck_13,3,mistral-nemo,7,1,1,0,0,587,True
keras_17,3,mistral-nemo,9,2,1,0,0,6935,True
pandas_20,3,mistral-nemo,11,3,3,0,0,1246,False
black_19,3,mistral-nemo,13,4,2,1,1,648,False
matplotlib_5,3,mistral-nemo,15,5,1,2,1,2001,False
httpie_5,3,mistral-nemo,15,5,2,2,2,630,False
pandas_154,3,mistral-nemo,9,2,1,0,0,2322,False
fastapi_1,3,mistral-nemo,9,2,1,0,0,764,True
ansible_1,3,mistral-nemo,12,4,1,2,2,431,True
scrapy_3,3,mistral-nemo,11,3,3,0,0,1243,True
pandas_103,3,mistral-nemo,7,1,1,0,0,1465,False
luigi_17,3,mistral-nemo,9,2,2,0,0,1291,False
scrapy_16,3,mistral-nemo,9,2,1,0,0,1621,True
pandas_1,3,mistral-nemo,11,3,3,0,0,904,True
luigi_9,3,mistral-nemo,9,2,2,0,0,853,False
pandas_115,3,mistral-nemo,13,4,3,1,0,1181,False
thefuck_29,3,mistral-nemo,9,2,2,0,0,757,False
matplotlib_27,3,mistral-nemo,13,4,3,1,0,1008,False
youtube,3,mistral-nemo,9,2,2,0,0,678,False
black_23,3,mistral-nemo,17,6,2,3,0,621,False
tornado_14,3,mistral-nemo,11,3,3,0,0,1043,True
pandas_142,3,mistral-nemo,11,3,3,0,0,851,False
spacy_3,3,mistral-nemo,11,3,1,0,0,492,False
youtube,3,mistral-nemo,11,3,1,0,0,433,False
luigi_21,3,mistral-nemo,9,2,2,0,0,745,True
pandas_135,3,mistral-nemo,9,2,1,0,0,311,False
pandas_82,3,mistral-nemo,17,6,2,1,1,2101,False
thefuck_5,3,mistral-nemo,11,3,2,0,0,561,False
pandas_162,3,mistral-nemo,9,2,1,0,0,184,True
pandas_94,3,mistral-nemo,17,6,1,3,3,722,False
black_6,3,mistral-nemo,11,3,2,0,0,1134,False
scrapy_36,3,mistral-nemo,11,3,2,0,0,787,True
black_15,3,mistral-nemo,15,5,4,2,2,713,False
matplotlib_11,3,mistral-nemo,9,2,2,0,0,922,False
pandas_123,3,mistral-nemo,11,3,2,0,0,997,False
pandas_57,3,mistral-nemo,11,3,3,0,0,718,False
pandas_158,3,mistral-nemo,11,3,3,0,0,1337,True
matplotlib_9,3,mistral-nemo,11,3,3,0,0,486,False
tqdm_7,3,mistral-nemo,9,2,1,0,0,277,False
youtube,3,mistral-nemo,7,1,1,0,0,1575,False
luigi_5,3,mistral-nemo,11,3,2,1,0,1554,False
sanic_3,3,mistral-nemo,11,3,1,1,0,664,False
PySnooper_2,3,mistral-nemo,11,3,2,0,0,1217,False
keras_37,3,mistral-nemo,9,2,2,0,0,800,False
youtube,3,mistral-nemo,11,3,2,0,0,1218,False
pandas_16,3,mistral-nemo,13,4,3,1,0,991,False
pandas_119,3,mistral-nemo,13,4,3,1,0,1833,False
ansible_16,3,mistral-nemo,13,4,3,1,0,1251,True
keras_21,3,mistral-nemo,11,3,2,1,0,1160,False
thefuck_25,3,mistral-nemo,9,2,2,0,0,891,True
pandas_41,3,mistral-nemo,9,2,2,0,0,1218,False
pandas_40,3,mistral-nemo,7,1,1,0,0,1458,False
pandas_118,3,mistral-nemo,13,4,2,2,0,1412,True
ansible_17,3,mistral-nemo,7,1,1,0,0,137,True
keras_20,3,mistral-nemo,7,1,1,0,0,675,False
thefuck_24,3,mistral-nemo,11,3,3,1,0,832,False
youtube,3,mistral-nemo,11,3,2,0,0,691,True
pandas_17,3,mistral-nemo,9,2,1,0,0,269,False
sanic_2,3,mistral-nemo,15,5,3,2,1,2247,False
PySnooper_3,3,mistral-nemo,11,3,3,0,0,588,False
thefuck_32,3,mistral-nemo,12,4,1,1,1,101,False
keras_36,3,mistral-nemo,7,1,1,0,0,628,False
youtube,3,mistral-nemo,11,3,2,0,0,872,True
luigi_4,3,mistral-nemo,7,1,1,0,0,412,False
pandas_159,3,mistral-nemo,11,3,3,0,0,1026,False
matplotlib_8,3,mistral-nemo,13,4,2,1,0,778,False
tqdm_6,3,mistral-nemo,11,3,2,0,0,867,False
pandas_56,3,mistral-nemo,11,3,3,0,0,636,False
matplotlib_10,3,mistral-nemo,13,4,2,2,0,1672,True
pandas_122,3,mistral-nemo,11,3,2,0,0,550,False
scrapy_37,3,mistral-nemo,9,2,1,0,0,689,False
black_14,3,mistral-nemo,15,5,3,2,1,888,True
pandas_95,3,mistral-nemo,13,4,3,0,0,1014,False
black_7,3,mistral-nemo,11,3,2,0,0,604,False
thefuck_4,3,mistral-nemo,11,3,2,1,0,932,True
pandas_163,3,mistral-nemo,13,4,3,1,0,885,False
pandas_83,3,mistral-nemo,9,2,2,0,0,869,False
luigi_20,3,mistral-nemo,9,2,2,0,0,649,False
pandas_134,3,mistral-nemo,11,3,3,0,0,792,False
scrapy_21,3,mistral-nemo,11,3,3,0,0,991,False
tornado_2,3,mistral-nemo,11,3,2,0,0,1055,False
youtube,3,mistral-nemo,11,3,2,0,0,1486,True
tornado_15,3,mistral-nemo,13,4,2,1,0,1001,False
pandas_143,3,mistral-nemo,11,3,3,0,0,785,False
spacy_2,3,mistral-nemo,11,3,1,0,0,1081,False
black_22,3,mistral-nemo,11,3,2,0,0,1039,False
youtube,3,mistral-nemo,11,3,1,0,0,1116,False
pandas_114,3,mistral-nemo,11,3,2,0,0,831,False
thefuck_28,3,mistral-nemo,15,5,1,2,0,861,False
matplotlib_26,3,mistral-nemo,17,6,2,3,2,838,False
scrapy_17,3,mistral-nemo,11,3,3,1,0,948,True
luigi_8,3,mistral-nemo,17,6,1,3,1,287,True
pandas_102,3,mistral-nemo,13,4,3,1,0,1239,True
matplotlib_30,3,mistral-nemo,13,4,3,1,0,815,True
luigi_16,3,mistral-nemo,17,6,2,3,0,761,False
scrapy_2,3,mistral-nemo,9,2,2,0,0,1313,True
scrapy_40,3,mistral-nemo,9,2,2,0,0,1007,True
matplotlib_4,3,mistral-nemo,13,4,1,0,0,2453,False
httpie_4,3,mistral-nemo,12,4,1,1,1,58,False
pandas_155,3,mistral-nemo,15,5,2,2,0,1423,False
pandas_21,3,mistral-nemo,9,2,2,0,0,1713,False
black_18,3,mistral-nemo,11,3,3,0,0,672,False
thefuck_12,3,mistral-nemo,11,3,1,1,1,2061,False
keras_16,3,mistral-nemo,7,1,1,0,0,3092,False
pandas_99,3,mistral-nemo,11,3,1,1,0,1317,False
keras_7,3,mistral-nemo,11,3,3,0,0,715,False
pandas_76,3,mistral-nemo,11,3,2,0,0,1751,False
keras_41,3,mistral-nemo,9,2,2,0,0,1327,True
pandas_60,3,mistral-nemo,15,5,1,1,0,2076,False
fastapi_14,3,mistral-nemo,9,2,1,0,0,989,False
youtube,3,mistral-nemo,11,3,3,0,0,590,False
thefuck_8,3,mistral-nemo,15,5,1,2,1,2053,False
youtube,3,mistral-nemo,9,2,2,0,0,2082,True
pandas_37,3,mistral-nemo,9,2,1,0,0,935,True
youtube,3,mistral-nemo,15,5,1,3,0,35,True
pandas_138,3,mistral-nemo,9,2,2,0,0,1148,False
scrapy_26,3,mistral-nemo,11,3,2,0,0,875,True
tornado_5,3,mistral-nemo,11,3,3,0,0,1594,False
luigi_27,3,mistral-nemo,11,3,3,0,0,771,True
youtube,3,mistral-nemo,17,6,2,1,0,963,False
pandas_133,3,mistral-nemo,17,6,3,3,1,1816,False
pandas_84,3,mistral-nemo,11,3,3,0,0,1317,False
thefuck_3,3,mistral-nemo,11,3,2,0,0,900,False
pandas_164,3,mistral-nemo,10,3,2,0,0,143,False
pandas_92,3,mistral-nemo,8,2,1,0,0,63,True
scrapy_30,3,mistral-nemo,11,3,1,1,0,1523,False
black_13,3,mistral-nemo,11,3,2,0,0,1277,False
thefuck_19,3,mistral-nemo,15,5,4,2,0,1041,True
matplotlib_17,3,mistral-nemo,8,2,1,0,0,141,False
luigi_31,3,mistral-nemo,13,4,2,1,0,1509,True
pandas_125,3,mistral-nemo,9,2,1,0,0,824,False
pandas_51,3,mistral-nemo,9,2,2,0,0,1301,False
scrapy_9,3,mistral-nemo,9,2,2,0,0,1960,True
tqdm_1,3,mistral-nemo,9,2,1,0,0,501,True
youtube,3,mistral-nemo,18,7,1,4,1,119,False
luigi_3,3,mistral-nemo,9,2,2,0,0,1061,True
pandas_109,3,mistral-nemo,9,2,2,0,0,874,False
sanic_5,3,mistral-nemo,11,3,2,0,0,482,False
keras_31,3,mistral-nemo,7,1,1,0,0,2506,False
pandas_10,3,mistral-nemo,11,3,3,0,0,1476,False
youtube,3,mistral-nemo,9,2,2,0,0,1236,True
thefuck_23,3,mistral-nemo,15,5,2,2,1,1386,False
keras_27,3,mistral-nemo,13,4,2,1,1,374,False
pandas_47,3,mistral-nemo,11,3,3,0,0,650,False
pandas_148,3,mistral-nemo,11,3,3,0,0,2642,False
spacy_9,3,mistral-nemo,9,2,2,0,0,1055,False
youtube,3,mistral-nemo,9,2,2,0,0,543,True
pandas_30,3,mistral-nemo,11,3,3,0,0,4149,False
tornado_9,3,mistral-nemo,11,3,3,0,0,1661,False
youtube,3,mistral-nemo,11,3,2,0,0,1293,False
pandas_168,3,mistral-nemo,17,6,2,1,1,1026,False
pandas_88,3,mistral-nemo,9,2,1,0,0,3797,False
fastapi_13,3,mistral-nemo,11,3,2,0,0,1425,False
pandas_67,3,mistral-nemo,8,2,1,0,0,169,False
pandas_71,3,mistral-nemo,9,2,2,0,0,862,False
keras_11,3,mistral-nemo,9,2,2,0,0,671,False
thefuck_15,3,mistral-nemo,11,3,3,0,0,672,True
pandas_129,3,mistral-nemo,11,3,1,0,0,732,True
pandas_26,3,mistral-nemo,11,3,3,0,0,1065,True
pandas_152,3,mistral-nemo,9,2,2,0,0,1322,True
fastapi_7,3,mistral-nemo,11,3,1,1,1,480,False
httpie_3,3,mistral-nemo,9,2,1,0,0,891,False
matplotlib_3,3,mistral-nemo,13,4,2,1,0,751,False
ansible_7,3,mistral-nemo,19,7,2,4,0,665,False
scrapy_5,3,mistral-nemo,11,3,1,0,0,623,True
pandas_105,3,mistral-nemo,9,2,2,0,0,1232,False
luigi_11,3,mistral-nemo,9,2,2,0,0,573,False
youtube,3,mistral-nemo,11,3,3,0,0,744,True
scrapy_10,3,mistral-nemo,9,2,2,0,0,1188,True
pandas_7,3,mistral-nemo,11,3,3,0,0,850,True
pandas_113,3,mistral-nemo,9,2,1,0,0,1168,False
matplotlib_21,3,mistral-nemo,14,5,2,2,0,328,False
spacy_5,3,mistral-nemo,7,1,1,0,0,525,False
tornado_12,3,mistral-nemo,11,3,2,0,0,1668,False
pandas_144,3,mistral-nemo,9,2,2,0,0,787,False
spacy_4,3,mistral-nemo,11,3,2,0,0,562,False
tornado_13,3,mistral-nemo,13,4,4,2,0,821,False
pandas_145,3,mistral-nemo,9,2,2,0,0,1492,True
pandas_112,3,mistral-nemo,9,2,2,0,0,1539,False
matplotlib_20,3,mistral-nemo,15,5,2,2,0,1636,True
youtube,3,mistral-nemo,7,1,1,0,0,199,True
scrapy_11,3,mistral-nemo,9,2,2,0,0,888,True
pandas_6,3,mistral-nemo,9,2,2,0,0,816,False
pandas_104,3,mistral-nemo,13,4,4,1,0,1307,True
luigi_10,3,mistral-nemo,13,4,3,1,0,1161,False
ansible_6,3,mistral-nemo,9,2,1,0,0,358,False
scrapy_4,3,mistral-nemo,9,2,2,0,0,718,False
pandas_153,3,mistral-nemo,7,1,1,0,0,1666,False
fastapi_6,3,mistral-nemo,10,3,1,1,0,267,False
httpie_2,3,mistral-nemo,11,3,2,0,0,2176,False
matplotlib_2,3,mistral-nemo,15,5,3,2,0,1058,True
pandas_27,3,mistral-nemo,13,4,2,2,1,859,True
keras_10,3,mistral-nemo,9,2,2,0,0,1161,True
thefuck_14,3,mistral-nemo,15,5,2,2,0,1911,True
pandas_128,3,mistral-nemo,13,4,2,1,0,3438,False
